longitude,latitude,a,b,c,d
78.875,30.375,200.89,220.7,216.13,215.61
79.125,30.375,232.18,245.19,237.77,235.29
79.375,30.375,160.21,182.99,178.61,179.04
79.625,30.375,179.57,193.82,187.41,188.57
79.875,30.375,162.79,186.67,184.83,189.52
80.125,30.375,162.15,186.54,185.88,191.7
80.375,30.375,160.77,187.05,186.39,192.53
80.625,30.375,165.6,184.84,188.23,196.15
74.375,30.625,144.48,156.95,151.8,147.76
74.625,30.625,145.36,157.59,152.28,147.93
74.875,30.625,113.12,133.06,134.94,134.44
75.125,30.625,156.56,168.99,163.3,159.47
75.375,30.625,102.95,123.63,126,126.17
75.625,30.625,132.9,152.99,151.24,148.63
75.875,30.625,167.26,180.91,175.54,171.3
76.125,30.625,168.5,178.18,171.01,166.35
76.375,30.625,139.02,157.76,157.97,156.18
76.625,30.625,161.99,176.62,171.62,168.13
76.875,30.625,152.35,167.99,164.09,160.04
77.125,30.625,146.82,160.95,158.04,154.87
77.375,30.625,166.63,178.81,171.31,166.23
77.625,30.625,220.45,232.28,225.59,221.63
77.875,30.625,221.97,233.05,226.07,223.22
78.125,30.625,205.55,226.69,221.77,219.97
78.375,30.625,214.96,234.02,227.68,226.03
78.625,30.625,207.91,233.39,226.81,225.31
78.875,30.625,165.78,192.08,186.8,184.29
79.125,30.625,182.66,199.51,196.51,196.47
79.375,30.625,189.22,197.76,203.44,208.05
79.625,30.625,178.2,190.29,191.18,195.68
79.875,30.625,158.54,172.92,175.3,184.39
80.125,30.625,102,120.54,121.52,125.63
74.625,30.875,140.26,153.96,148.55,144.42
74.875,30.875,121.52,139.23,139.57,138.57
75.125,30.875,102.17,119.52,121.03,121.27
75.375,30.875,164.61,171.36,163.9,159.77
75.625,30.875,164.76,174.17,167.39,163.46
75.875,30.875,123.19,143.11,142.63,141.08
76.125,30.875,166.36,179.23,174.05,169.94
76.375,30.875,181.41,187.8,180.2,174.99
76.625,30.875,167.36,180.12,174.99,171.05
76.875,30.875,171.72,182.59,176.1,170.99
77.125,30.875,160.8,178.41,172.12,166.49
77.375,30.875,214.2,230.4,223.49,217.63
77.625,30.875,221.24,234.17,224.45,219.54
77.875,30.875,198.31,220.69,215.61,213.35
78.125,30.875,203.93,228.05,222.06,218.85
78.375,30.875,165.35,189.66,182.27,177.89
78.625,30.875,183.87,202.32,195.86,194.17
78.875,30.875,197.67,207.22,211.8,219.78
79.125,30.875,173,191.97,194.8,199.25
79.375,30.875,163.02,184.24,188.03,197.09
79.625,30.875,175.5,172.78,176.35,192.8
79.875,30.875,101.95,109.22,109.1,118.16
74.875,31.125,153.34,164.65,159.43,155.86
75.125,31.125,143.32,157.89,154.82,151.77
75.375,31.125,155.93,169.29,166.82,164.49
75.625,31.125,176.21,180.62,173.29,169.32
75.875,31.125,145.89,162.21,161.36,159.95
76.125,31.125,149.61,165.13,162.61,159.55
76.375,31.125,162.88,177.36,173.84,170.19
76.625,31.125,125.2,139.7,134.75,130.78
76.875,31.125,131.86,145.16,138.55,133.35
77.125,31.125,168.79,186.09,181.31,176.85
77.375,31.125,220.38,233.15,226.48,222.73
77.625,31.125,212.8,231.64,223.62,219.34
77.875,31.125,219.34,237.22,229.03,225.92
78.125,31.125,172.68,192.24,183.01,178.32
78.375,31.125,184.26,200.84,194.9,193.47
78.625,31.125,182.43,199.83,197.97,199.57
78.875,31.125,172.11,186.37,187.24,195.36
79.125,31.125,165.64,172.19,172.88,180.95
74.875,31.375,165.56,176,171.55,168.58
75.125,31.375,140.98,153.62,151.85,149.89
75.375,31.375,163.33,171.77,166.8,163.12
75.625,31.375,172.65,181.11,175.67,171.92
75.875,31.375,163.3,174.96,171.99,169.31
76.125,31.375,113.7,128.17,126.07,123.87
76.375,31.375,122.04,134.74,130.08,125.89
76.625,31.375,164.97,180.96,176.89,171.97
76.875,31.375,164.66,183.66,180.59,177.39
77.125,31.375,223,238.78,233.15,228.93
77.375,31.375,212.02,226.74,219.96,217.45
77.625,31.375,229.72,245.5,238.51,235.32
77.875,31.375,224.87,242.87,237.02,233.13
78.125,31.375,178.38,184.16,178.72,175.42
78.375,31.375,177,185.89,184.06,182.05
78.625,31.375,181.55,189.94,188.08,186.19
74.875,31.625,174.11,183.39,178.63,175.18
75.125,31.625,187.74,191.44,184.84,180.98
75.375,31.625,122.65,134.2,133.77,132.83
75.625,31.625,151.57,160.5,157.66,155.01
75.875,31.625,163.46,171.35,167.27,164.04
76.125,31.625,134.16,139.76,134.16,130.25
76.375,31.625,163.29,176.77,173.08,168.58
76.625,31.625,171.78,186.11,183.51,179.73
76.875,31.625,175.33,192.37,187.26,184.23
77.125,31.625,207.25,227.32,222.65,220.05
77.375,31.625,167.16,187.08,180.19,175.99
77.625,31.625,177.3,197.69,191.41,186.25
77.875,31.625,179.21,196.98,194.29,191.29
78.125,31.625,183.2,191.35,188.63,186.07
78.375,31.625,184.3,191.42,187.84,185.25
78.625,31.625,178.07,184.41,181.72,179.83
74.875,31.875,181.01,189.33,184.91,181.53
75.125,31.875,183.44,191.39,186.93,183.64
75.375,31.875,181.21,187,182.41,179.2
75.625,31.875,135.86,146.26,146.28,145.65
75.875,31.875,137.86,139.7,133.31,128.71
76.125,31.875,140.27,153.21,149.4,144.72
76.375,31.875,167.45,178.49,174.72,171.05
76.625,31.875,183.69,193.37,187.41,183.37
76.875,31.875,228.94,244.98,239.87,237.28
77.125,31.875,215.16,235.37,229.99,226.34
77.375,31.875,171.7,194.24,189.66,185.32
77.625,31.875,201.13,206.35,211.93,211.55
77.875,31.875,182.26,194.1,196.09,199.54
78.125,31.875,177.44,180.57,180.05,185.21
78.375,31.875,150.79,156,157.7,164.97
78.625,31.875,133.71,138.62,141.12,148.97
75.375,32.125,170.45,180.02,174.9,171.18
75.625,32.125,113.38,123.93,122.97,121.77
75.875,32.125,121.53,128.14,126.7,124.97
76.125,32.125,167.74,174.98,170.45,166.49
76.375,32.125,239.52,248.5,245.65,243.37
76.625,32.125,184.33,196.88,193.09,190.46
76.875,32.125,188.4,203.32,195.25,191.68
77.125,32.125,183.69,198.67,195.38,193.6
77.375,32.125,171.61,189.39,191.54,191.21
77.625,32.125,180.71,193.32,196.04,193.53
77.875,32.125,167.96,173.94,177.83,177.07
78.125,32.125,162.94,164.71,163.4,164.94
78.375,32.125,141.41,144.33,144.32,148.04
75.375,32.375,174.9,185,180.78,177.98
75.625,32.375,169.79,180.41,175.86,172.78
75.875,32.375,164.75,176.49,174.4,172.38
76.125,32.375,171.87,179.83,175.41,171.93
76.375,32.375,167.31,183.37,180.68,178.49
76.625,32.375,190.93,202.53,198.53,194.25
76.875,32.375,184.78,199.71,196.46,193.66
77.125,32.375,150.54,173.77,180.55,186.69
77.375,32.375,176.25,188.62,190.74,191.12
77.625,32.375,168.44,177.18,176.42,177.94
77.875,32.375,165.39,169.26,169.04,171.71
78.125,32.375,139.18,140.77,140.72,140.82
78.375,32.375,86.51,88.717,88.738,90.02
74.875,32.625,181.08,190.12,182.43,178.54
75.125,32.625,124.7,140.19,133.86,130.6
75.375,32.625,131.88,141.88,135.71,132.5
75.625,32.625,132.61,142.83,137.88,135.06
75.875,32.625,234.69,243.36,239.28,236.75
76.125,32.625,225.71,237.53,232.99,231.35
76.375,32.625,235.49,247.59,243.82,241.61
76.625,32.625,183.34,199.47,197.59,195.42
76.875,32.625,166.4,184.51,188.64,190.53
77.125,32.625,162.81,174.62,178.28,184.25
77.375,32.625,164.89,172.32,174.35,175.85
77.625,32.625,159.1,162.32,163.36,166.4
77.875,32.625,137.26,139.3,139.45,139.27
78.125,32.625,148.24,147.4,146.49,145.7
78.375,32.625,77.8,77.827,77.653,77.775
78.875,32.625,110.16,110.42,110.66,114.98
74.625,32.875,135.64,143.99,135.85,131.6
74.875,32.875,133.06,144.16,136.05,132.25
75.125,32.875,238.82,249.61,242.78,239.43
75.375,32.875,234.52,245.34,239.15,235.73
75.625,32.875,189.98,199.08,192.24,188.05
75.875,32.875,172.84,187.07,182.8,180.69
76.125,32.875,167.67,186.59,184.18,182.44
76.375,32.875,196.9,205.35,203.85,202.43
76.625,32.875,183.43,195.01,195.73,198.32
76.875,32.875,151.62,162.18,164.63,167.84
77.125,32.875,129.21,130.94,130.65,130.94
77.375,32.875,148.03,148.06,146.91,146.09
77.625,32.875,146.77,146.2,145.23,144.42
77.875,32.875,135.93,135.32,134.56,133.88
78.125,32.875,133.5,133.16,132.83,132.53
78.375,32.875,101.47,101.38,101.3,101.31
78.625,32.875,114.17,114.12,113.84,114.61
78.875,32.875,98.836,99.186,99.427,104.05
79.125,32.875,106.28,108.19,112.5,124.03
79.375,32.875,106.47,109.1,116.3,125.26
73.875,33.125,131.68,135.8,131.18,127.4
74.125,33.125,241.98,245.83,242.02,239.25
74.375,33.125,235.34,244.03,239.71,236.7
74.625,33.125,236.75,244.36,237.57,233.35
74.875,33.125,225.21,238.11,231.74,227.77
75.125,33.125,226.77,238.8,232.01,228.39
75.375,33.125,224.07,237.33,232.28,229.71
75.625,33.125,219.75,233.46,228.59,226.84
75.875,33.125,166.34,184.63,180.9,179.45
76.125,33.125,184.99,200.41,197.38,195.5
76.375,33.125,184.37,198.46,201.26,201.07
76.625,33.125,174.23,183.46,187.54,189.53
76.875,33.125,152.11,157.23,160.83,163.87
77.125,33.125,154.29,155.28,154.27,154
77.375,33.125,146.02,146.57,145.75,145.52
77.625,33.125,141.21,141.72,141.24,141.04
77.875,33.125,134.11,134.64,134.29,134.19
78.125,33.125,120.07,120.14,119.82,119.69
78.375,33.125,105.13,105.52,105.56,106.25
78.625,33.125,126.69,127.15,127.46,129.3
78.875,33.125,109.49,110.08,110.92,114.45
79.125,33.125,108.12,110.6,116.44,123.49
73.875,33.375,241.39,246.29,243.09,239.98
74.125,33.375,238.99,244.85,240.9,237.5
74.375,33.375,178.1,188.55,184.44,181.33
74.625,33.375,192.29,197.34,189.31,184.1
74.875,33.375,188.92,195.84,187.68,183.04
75.125,33.375,180.8,193.56,185.76,182.11
75.375,33.375,195.53,204.96,199.03,195.04
75.625,33.375,164.82,178.53,171.45,168.2
75.875,33.375,182.64,193.54,189.31,187.56
76.125,33.375,177.31,187.71,193.92,195.75
76.375,33.375,174.72,182.58,183.97,190.46
76.625,33.375,170.04,176.81,179.57,184.55
76.875,33.375,186.54,185.32,182.44,180.25
77.125,33.375,147.18,148.1,147.72,148.05
77.375,33.375,143.02,143.76,143.64,144.3
77.625,33.375,143.2,143.39,143.14,143.46
77.875,33.375,135.13,135.23,135.06,135.46
78.125,33.375,122.02,122.09,121.97,122.67
78.375,33.375,120.17,120.79,121.31,122.62
78.625,33.375,119.85,120.4,120.91,122.96
78.875,33.375,89.148,89.97,91.189,95.148
73.875,33.625,241.13,247.99,244.44,240.61
74.125,33.625,238.47,246.18,242.49,239.09
74.375,33.625,239.62,245.67,240.18,236.02
74.625,33.625,192.67,197.91,190.82,186.11
74.875,33.625,184.62,191.83,186.13,183.22
75.125,33.625,167.91,183.58,178.29,176.81
75.375,33.625,169.55,184.48,179.37,176.94
75.625,33.625,193.73,202.83,196.16,193.93
75.875,33.625,189.58,201.83,197.97,196.87
76.125,33.625,165.46,184.04,192.4,193.83
76.375,33.625,180.54,191.06,200.35,201.48
76.625,33.625,164.51,168.01,167.4,176.41
76.875,33.625,149.68,151.39,152.47,152.98
77.125,33.625,131.05,133.23,134.47,135.39
77.375,33.625,121.96,124.01,125.77,127.18
77.625,33.625,136.74,137.56,138.43,140.44
77.875,33.625,123.61,124.55,125.55,128.31
78.125,33.625,100.61,101.69,103.03,105.03
78.375,33.625,119.82,120.68,121.82,123.7
78.625,33.625,100.39,101.27,101.95,104.9
78.875,33.625,93.142,93.843,94.791,99.162
73.875,33.875,238.01,245.37,240.95,236.63
74.125,33.875,235.29,243.83,239.7,235.93
74.375,33.875,208.3,210.89,201.54,193.32
74.625,33.875,185.72,193.78,186.96,182.97
74.875,33.875,176.91,185.04,178.81,176.53
75.125,33.875,171.14,183.14,179.77,179.49
75.375,33.875,190.96,198.02,193.51,192.69
75.625,33.875,191.38,201.23,197.94,197.21
75.875,33.875,182.34,195.84,194.49,195.2
76.125,33.875,161.77,168.26,170.36,185
76.375,33.875,153.52,156.82,158.07,167.33
76.625,33.875,148.65,151.15,152.16,157.93
76.875,33.875,131.09,134.21,136.59,140.68
77.125,33.875,119.86,122.63,124.09,128.99
77.375,33.875,119.28,121.19,123.03,127.05
77.625,33.875,141.1,141.92,143.67,147.49
77.875,33.875,110.65,111.51,113.48,117.36
78.125,33.875,109.96,110.74,112.07,114.79
78.375,33.875,115.85,115.91,116.58,118.98
78.625,33.875,118.97,118.79,119.03,121.53
78.875,33.875,125.6,125.63,125.97,129.12
73.625,34.125,239.23,245.85,242.28,238.18
73.875,34.125,178.43,188.53,183.53,178.81
74.125,34.125,188.62,198.26,190.57,185.82
74.375,34.125,179.58,190.24,184.49,180.35
74.625,34.125,179.89,189.89,185.56,183.35
74.875,34.125,174.83,185.1,181.93,181.14
75.125,34.125,194.24,200.27,202.14,202.27
75.375,34.125,189.96,198.68,194.76,194.37
75.625,34.125,164.8,175.48,182.17,191.36
75.875,34.125,172.62,176.87,177.47,186.57
76.125,34.125,164.2,167.13,168.5,172
76.375,34.125,151.84,155.18,156.72,160.08
76.625,34.125,145.85,149.23,151.41,154.64
76.875,34.125,131.74,134.83,138.21,141.72
77.125,34.125,143.13,146.02,147.85,151.73
77.375,34.125,137.07,139.24,141.56,145.85
77.625,34.125,117.74,119.34,122.55,126.98
77.875,34.125,115.64,116.61,119.23,123
78.125,34.125,104.02,105.05,107.06,110.26
78.375,34.125,117.95,118.65,120.2,122.86
78.625,34.125,101.18,99.635,98.82,100.38
78.875,34.125,145.25,143.9,143.18,144.48
73.625,34.375,243.95,248.45,244.67,240.42
73.875,34.375,188.26,197.2,191.2,186.66
74.125,34.375,182.97,193.24,187.46,182.72
74.375,34.375,187.78,197.39,192.36,189.56
74.625,34.375,179.65,189.24,184.6,182.66
74.875,34.375,199.62,203.48,202.8,203.33
75.125,34.375,178.41,181.94,179.24,178.68
75.375,34.375,159.76,165.53,163.8,164.04
75.625,34.375,167.42,172.33,170.37,170.5
75.875,34.375,174.27,178.4,175.66,175.17
76.125,34.375,160.71,164.52,164.93,171.26
76.375,34.375,151.92,155.57,156.49,160.75
76.625,34.375,174.46,174.74,173.97,175.55
76.875,34.375,139.97,141.86,143.84,145.93
77.125,34.375,141.89,142.8,144.24,145.85
77.375,34.375,165.47,164.43,164.25,165.91
77.625,34.375,135.75,136.52,137.62,140.38
77.875,34.375,105.37,106.04,107.3,109.45
78.125,34.375,116.28,116.06,115.88,116.45
78.375,34.375,116.69,116.32,116.09,116.72
78.625,34.375,115.36,115.2,115.12,115.89
78.875,34.375,130.09,130.07,130.13,131.13
79.125,34.375,101.4,99.304,97.849,98.063
79.375,34.375,90.192,89.605,89.325,91.838
73.875,34.625,209.7,210.43,207.35,204.81
74.125,34.625,191.1,199.02,193.78,189.89
74.375,34.625,191.35,199.33,194.43,192.17
74.625,34.625,191.51,198.44,194.07,192.37
74.875,34.625,186.17,195.32,192.01,191.48
75.125,34.625,181.06,190.95,189.39,189.85
75.375,34.625,178.57,187,188.48,189.63
75.625,34.625,156.41,164.14,166.4,178.56
75.875,34.625,153.82,159.49,162.01,170.4
76.125,34.625,167.59,171.62,172.91,181.34
76.375,34.625,155.4,158.68,160.86,166.68
76.625,34.625,153.46,155.71,158.55,162.12
76.875,34.625,122.6,123.84,126.97,132.07
77.125,34.625,133.3,134.14,135.42,138.04
77.375,34.625,129.28,129.58,130.1,132.16
77.625,34.625,119.43,119.68,119.84,120.89
77.875,34.625,105.65,105.97,106.79,106.79
78.125,34.625,117.32,117.04,117.29,118.56
78.375,34.625,68.713,68.539,68.954,70.598
78.625,34.625,120.35,120.32,120.89,122.74
78.875,34.625,71.312,70.933,71.307,73.156
79.125,34.625,69.755,69.556,69.361,69.173
79.375,34.625,75.178,74.799,74.452,74.333
79.625,34.625,123.83,122.34,121.16,121.46
74.125,34.875,201.49,205.67,207.39,207.27
74.375,34.875,190.15,199.53,197.42,196.35
74.625,34.875,186.42,195.48,197.1,196.71
74.875,34.875,179.42,185.86,186.99,197.64
75.125,34.875,171.81,180.43,182.62,190.17
75.375,34.875,173.22,180.83,183.78,190.53
75.625,34.875,166.62,172.99,177.82,183.32
75.875,34.875,149.38,154.75,161.35,168.37
76.125,34.875,155.73,158.61,160.88,166.14
76.375,34.875,172.01,171.34,170.81,174.93
76.625,34.875,159.78,160.13,161.41,163.74
76.875,34.875,141.69,141.81,143.5,145.52
77.125,34.875,144.86,144.32,144.43,146.5
77.375,34.875,132.21,131.65,131.41,132.12
77.625,34.875,149.45,148.02,146.72,145.73
77.875,34.875,161.49,157.93,156.9,156.41
78.125,34.875,121.19,120.66,120.24,119.89
78.375,34.875,66.567,66.272,65.994,65.768
78.625,34.875,131.5,131.07,130.68,130.4
78.875,34.875,66.029,65.782,65.554,65.581
79.125,34.875,66.168,66.068,65.975,65.887
79.375,34.875,67.669,67.468,67.283,67.111
79.625,34.875,67.676,67.593,67.515,67.44
79.875,34.875,65.392,65.304,65.221,65.692
74.375,35.125,193.21,189.24,193.08,209.33
74.625,35.125,204.88,202.98,197.09,199.82
74.875,35.125,186.31,187.68,189.73,201.44
75.125,35.125,182.77,181.73,177.52,176.96
75.375,35.125,174.82,173.49,169.47,168.85
75.625,35.125,176.16,175.57,172.82,172.63
75.875,35.125,174.11,174.05,171.95,171.71
76.125,35.125,166.55,166.9,167.24,170.27
76.375,35.125,150.25,151.09,151.17,154.95
76.625,35.125,164.65,163.65,163.84,164.61
76.875,35.125,126.03,126.5,128.12,130.61
77.125,35.125,164.33,162.44,161.1,160.78
77.375,35.125,122.78,122.56,122.75,122.3
77.625,35.125,145.19,144.34,144.05,144.54
77.875,35.125,117.04,116.38,116.14,116.3
78.125,35.125,109.55,109.26,109.02,108.79
78.375,35.125,65.239,65.043,64.856,64.678
78.625,35.125,69.504,69.208,68.922,68.648
78.875,35.125,70.537,70.241,69.948,69.662
79.125,35.125,74.103,73.325,72.585,71.905
79.375,35.125,65.881,65.703,65.535,65.377
79.625,35.125,65.833,65.669,65.518,65.414
79.875,35.125,63.353,63.289,63.227,64.365
73.875,35.375,180.1,184.31,185.33,187.66
74.125,35.375,175.04,180.21,184.48,187.22
74.375,35.375,177.85,182.15,183.56,189.46
74.625,35.375,176.06,174.52,173.27,182.49
74.875,35.375,169.8,173.22,176.72,181.8
75.125,35.375,152.45,153.94,154.48,170.09
75.375,35.375,163.93,164.72,164.71,175.55
75.625,35.375,148.13,149.62,150.71,160.86
75.875,35.375,154.65,155.32,156.09,164.4
76.125,35.375,142.11,142.48,142.32,147.31
76.375,35.375,139.7,140.36,140.86,142.38
76.625,35.375,128.97,129.25,130.65,132.55
76.875,35.375,188.44,183.64,180.97,180.99
77.125,35.375,143.78,143.21,142.76,143.03
77.375,35.375,170.2,164.31,161.13,158.91
77.625,35.375,104.96,103.46,102.32,101.37
77.875,35.375,127.69,126.82,126.14,125.57
78.125,35.375,85.76,84.865,84.129,83.502
78.375,35.375,77.261,76.996,76.748,76.515
78.625,35.375,74.181,73.763,73.337,72.92
78.875,35.375,70.929,70.708,70.481,70.253
79.125,35.375,70.428,70.301,70.179,70.061
79.375,35.375,72.422,72.222,72.024,71.829
79.625,35.375,70.131,69.883,69.654,69.485
79.875,35.375,71.252,70.927,70.606,72.2
73.625,35.625,177.27,176.07,175.87,175.35
73.875,35.625,180.17,178.78,178.21,178.24
74.125,35.625,169.73,170.07,169.81,170.25
74.375,35.625,166.46,167.02,166.65,167.39
74.625,35.625,178.89,177.5,175.74,175.77
74.875,35.625,180.78,177.81,175.15,175.07
75.125,35.625,175.79,175.63,175.13,181.3
75.375,35.625,174.6,174.08,173.19,177.32
75.625,35.625,162.71,162.36,161.29,164.24
75.875,35.625,154.02,153.99,153.23,155.13
76.125,35.625,128.98,129.79,131.26,132.91
76.375,35.625,134.29,134.8,136.1,139.6
76.625,35.625,169.95,167.88,166.89,168.54
76.875,35.625,177.46,176.04,174.43,173.35
77.125,35.625,87.1,80.276,77.274,75.498
78.375,35.625,65.844,65.638,65.444,65.261
78.625,35.625,109.25,109.12,109,108.88
78.875,35.625,73.172,72.743,72.318,71.908
79.125,35.625,70.843,70.667,70.503,70.348
79.375,35.625,110.58,109.72,108.84,108.01
79.625,35.625,115.13,114.26,113.37,113.78
79.875,35.625,83.002,80.926,79.971,84.186
80.125,35.625,84.487,83.897,84.808,90.439
73.125,35.875,171.92,168.57,169.48,169.21
73.375,35.875,176.77,174.31,175.1,175.37
73.625,35.875,175.15,173.34,173.89,174.7
73.875,35.875,174.86,173.18,173.28,174.5
74.125,35.875,189.87,187.02,189.05,197.3
74.375,35.875,164.68,166.34,172.29,177.09
74.625,35.875,177.73,178.3,179.71,189.01
74.875,35.875,173.25,171.6,173.41,182.38
75.125,35.875,163.71,162.75,163.05,172.7
75.375,35.875,153.37,153.63,153.67,158.74
75.625,35.875,139.65,140.66,141.26,143.61
75.875,35.875,154.75,154.4,155.29,158.98
76.125,35.875,151.85,151.13,150.77,151.51
76.375,35.875,110.66,110.27,109.99,109.68
76.625,35.875,107.42,106.61,106.13,105.82
79.375,35.875,77.378,77.558,78.031,80.788
72.625,36.125,176.94,176.47,182.69,187.35
72.875,36.125,169.02,169.44,175.37,181.38
73.125,36.125,170.99,171.5,179.35,189.14
73.375,36.125,181.01,179.96,187.38,190.67
73.625,36.125,169.82,170.15,177.71,181.28
73.875,36.125,168.22,169.5,174.59,178.7
74.125,36.125,180.46,178.89,182.59,186.3
74.375,36.125,170.89,170.21,172.5,180.81
74.625,36.125,180.11,177.03,175.3,176.66
74.875,36.125,156.31,154.93,157.38,163.53
75.125,36.125,140.03,139.32,140.68,150.86
75.375,36.125,167.63,165.31,164.02,168.42
75.625,36.125,163.63,161.56,159.56,160.42
75.875,36.125,110.84,112.1,112.73,114
76.125,36.125,110.97,110.7,110.91,112.24
76.375,36.125,67.754,67.447,67.224,67.419
76.625,36.125,98.615,98.084,97.495,96.93
73.125,36.375,166.73,162.86,163.11,163.72
73.375,36.375,179.43,174.84,174.59,175.37
73.625,36.375,173.51,167.9,166.8,168.06
73.875,36.375,174.35,171.26,171.1,173.32
74.125,36.375,136.98,137.9,144.3,155.2
74.375,36.375,163.56,164.18,167.87,178.85
74.625,36.375,171.94,170.89,175.41,183.25
74.875,36.375,179.62,177.32,179.28,187.86
75.125,36.375,149.65,148.14,147.1,152.37
